State,Year,Open Primary Date,Primary Date,General Date,Primary Runoff Date,General Runoff Date,Special Election (Y/N),Presidential Primary,Executive Offices Only,State House District,State Senate District,National House District,National Senate,Notes,Source (Primary),Source (General if different),Source (Primary Runoff if different),,
Maine,2006,,6/13/06,11/7/06,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_6.4_3.pdf,,,,
Maine,2007,,,6/12/07,,,Y,,,83,,,,,https://web.archive.org/web/20150315075215/http://www.maine.gov/sos/cec/elec/prior06-07.htm,,,,
Maine,2007,,,11/6/07,,,Y,,,27,,,,,https://web.archive.org/web/20150315075215/http://www.maine.gov/sos/cec/elec/prior06-07.htm,,,,
Maine,2007,,,11/6/07,,,Y,,,72,,,,,https://web.archive.org/web/20150315075215/http://www.maine.gov/sos/cec/elec/prior06-07.htm,,,,
Maine,2007,,,11/6/07,,,Y,,,83,,,,,https://web.archive.org/web/20150315075215/http://www.maine.gov/sos/cec/elec/prior06-07.htm,,,,
Maine,2007,,,11/6/07,,,Y,,,93,,,,,https://web.archive.org/web/20150315075215/http://www.maine.gov/sos/cec/elec/prior06-07.htm,,,,
Maine,2007,,,11/6/07,,,Y,,,99,,,,,https://web.archive.org/web/20150315075215/http://www.maine.gov/sos/cec/elec/prior06-07.htm,,,,
Maine,2008,,6/10/08,11/4/08,,,N,,,,,,,,http://www.maine.gov/sos/cec/elec/results/index.html,,,,
Maine,2009,,,2/3/09,,,Y,,,89,,,,,,http://www.maine.gov/sos/cec/elec/results/2008-09/results08-09.html,,,
Maine,2010,,6/8/12,11/2/10,,,N,,,,,,,,http://www.maine.gov/sos/cec/elec/results/index.html,,,,
Maine,2011,,,3/1/11,,,Y,,,11,,,,,,http://www.maine.gov/sos/cec/elec/results/2010-11/results10-11.html#spec11,,,
Maine,2011,,,5/10/11,,,Y,,,,7,,,,,http://www.maine.gov/sos/cec/elec/results/2010-11/results10-11.html#spec11,,,
Maine,2011,,,8/16/11,,,Y,,,121,,,,,,http://www.maine.gov/sos/cec/elec/results/2010-11/results10-11.html#spec11,,,
Maine,2012,,,2/14/12,,,Y,,,,20,,,,,http://www.maine.gov/sos/cec/elec/results/2012-13/results12-13.html#feb,,,
Maine,2012,,6/12/12,11/6/12,,,N,,,,,,,,http://www.maine.gov/sos/cec/elec/results/index.html,,,,
Maine,2013,,,8/27/13,,,Y,,,,19,,,,http://www.maine.gov/sos/cec/elec/results/index.html,,,,
Maine,2014,,6/10/14,11/4/14,,,N,,,,,,,,http://www.maine.gov/sos/cec/elec/results/index.html,,,,
Maine,2015,,,3/10/15,,,Y,,,93,,,,,http://www.maine.gov/sos/cec/elec/results/index.html,,,,
Maine,2016,,6/14/16,,,,,,,,,,,,,,,,
Maine,2018,,6/12/18,,,,,,,,,,,,,,,,
Maine,2020,,7/14/20,,,,,,,,,,,,,,,,
Maine,2022,,6/14/22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Maryland,1998,,9/15/98,11/3/98,,,N,,,,,,,,http://msa.maryland.gov/msa/mdmanual/41electp/html/1998p/98.html,,,,
Maryland,2000,,3/7/00,11/7/00,,,N,,,,,,,,http://www.elections.state.md.us/elections/2000/results/index.html,,,,
Maryland,2002,,9/10/02,11/5/02,,,N,,,,,,,,http://www.elections.state.md.us/elections/2002/calendar_2002.html,,,,
Maryland,2004,,3/2/04,11/2/04,,,N,,,,,,,,http://www.elections.state.md.us/elections/2004/index.html,,,,
Maryland,2006,,9/12/06,11/7/06,,,N,,,,,,,,http://www.elections.state.md.us/pdf/Election_Calendar_2006.pdf,,,,
Maryland,2008,,2/12/08,11/4/08,,,N,,,,,,,,http://www.elections.state.md.us/elections/2008/index.html,,,,
Maryland,2010,,9/14/10,11/2/10,,,N,,,,,,,,http://www.elections.state.md.us/elections/2010/index.html,,,,
Maryland,2012,,4/3/12,11/6/12,,,N,,,,,,,,http://www.elections.state.md.us/elections/2012/index.html,,,,
Maryland,2014,,6/24/14,11/4/14,,,N,,,,,,,,http://www.elections.state.md.us/elections/2014/index.html,,,,
Maryland,2016,,4/26/16,,,,,,,,,,,,,,,,
Maryland,2018,,6/26/18,,,,,,,,,,,,,,,,
Maryland,2020,,6/2/20,,,,,,,,,,,,,,,,
Maryland,2022,,7/19/22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Massachusetts,1998,,9/15/98,11/3/98,,,N,,,,,,,Data on special elections only through 2009,http://www.cnn.com/ALLPOLITICS/stories/1998/09/16/primary.results/massachusetts.html,,,,
Massachusetts,2000,,9/19/00,11/7/00,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_5.4_6.pdf,,,,
Massachusetts,2002,,9/17/02,11/5/02,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_5.4_6.pdf,,,,
Massachusetts,2004,,9/14/04,11/2/04,,,N,,,,,,,,http://www.sec.state.ma.us/ele/elepdf/stprmcanrep04.pdf,,,,
Massachusetts,2006,,9/19/06,11/7/06,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_5.4_6.pdf,,,,
Massachusetts,2008,,9/16/08,11/4/08,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_5.4_6.pdf,,,,
Massachusetts,2009,,5/19/09,6/16/09,,,Y,,,*,,,,*3rd Suffolk Representative District,http://www.sec.state.ma.us/ele/elespeif/3suffolkcal.htm,,,,
Massachusetts,2010,,9/14/10,11/2/10,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_5.4_6.pdf,,,,
Massachusetts,2010,,4/13/10,5/11/10,,,Y,,,,*,,,"*Middlesex, Suffolk, and Essex Senate District",http://www.sec.state.ma.us/ele/elespeif/msecal.htm,,,,
Massachusetts,2010,,4/13/10,5/11/10,,,Y,,,,*,,,"*Norfolk, Bristol and Middlesex Senate District",http://www.sec.state.ma.us/ele/elespeif/norfolkbristolmiddlesexcal.htm,,,,
Massachusetts,2010,,5/18/10,6/15/10,,,Y,,,*,,,,*16th Essex Representative District,http://www.sec.state.ma.us/ele/elespeif/16essexcal.htm,,,,
Massachusetts,2011,,4/12/11,5/10/11,,,Y,,,*,,,,*10th Middlesex Representative District,http://www.sec.state.ma.us/ele/elespeif/10middlesexcal.htm,,,,
Massachusetts,2011,,4/12/11,5/10/11,,,Y,,,*,,,,*6th Worcester Representative District,http://www.sec.state.ma.us/ele/elespeif/6worcestercal.htm,,,,
Massachusetts,2011,,8/23/11,9/20/11,,,Y,,,*,,,,*12th Bristol Representative District,http://www.sec.state.ma.us/ele/elespeif/12bristolcal.htm,,,,
Massachusetts,2011,,9/20/11,10/18/11,,,Y,,,*,,,,*3rd Berkshire Representative District,http://www.sec.state.ma.us/ele/elespeif/3berskshirecal.htm,,,,
Massachusetts,2011,,12/13/11,1/10/12,,,Y,,,,*,,,*2nd Suffolk and Middlesex Senate District,http://www.sec.state.ma.us/ele/elespeif/2suffolkmiddlesexcal.htm,,,,
Massachusetts,2012,,9/18/12,11/6/12,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_5.4_6.pdf,,,,
Massachusetts,2013,,3/5/13,4/2/13,,,Y,,,*,,,,*12th Essex Representative District,http://www.sec.state.ma.us/ele/elespeif/12essexcal.htm,,,,
Massachusetts,2013,,3/5/13,4/2/13,,,Y,,,*,,,,*28th Middlesex Representative District,http://www.sec.state.ma.us/ele/elespeif/28middlesexcal.htm,,,,
Massachusetts,2013,,4/30/13,5/28/13,,,Y,,,,*,,,*1st Suffolk Senate District,http://www.sec.state.ma.us/ele/elespeif/1suffolkcal.htm,,,,
Massachusetts,2013,,4/30/13,6/25/13,,,Y,,,,,,Y,,http://www.sec.state.ma.us/ele/elespeif/senatorincongressma_cal13.htm,,,,
Massachusetts,2013,,5/28/13,6/25/13,,,Y,,,*,,,,*8th Suffolk Representative District,http://www.sec.state.ma.us/ele/elespeif/8suffolkcal.htm,,,,
Massachusetts,2013,,8/13/13,9/10/13,,,Y,,,*,,,,*6th Bristol Representative District,http://www.sec.state.ma.us/ele/elespeif/6bristolcal.htm,,,,
Massachusetts,2013,,8/13/13,9/10/13,,,Y,,,*,,,,*16th Worcester Respresentative District,http://www.sec.state.ma.us/ele/elespeif/16worcestercal.htm,,,,
Massachusetts,2013,,8/13/13,9/10/13,,,Y,,,*,,,,*12th Suffolk Representative District,http://www.sec.state.ma.us/ele/elespeif/12suffolkcal.htm,,,,
Massachusetts,2013,,10/15/13,12/10/13,,,Y,,,,,5,,,http://www.sec.state.ma.us/ele/elespeif/repincongress5cal.htm,,,,
Massachusetts,2013,,10/8/13,11/5/13,,,Y,,,,*,,,*2nd Hampden and Hampshire Senate District,http://www.sec.state.ma.us/ele/elespeif/2hampdenhampshirecal.htm,,,,
Massachusetts,2013,,12/10/13,1/7/14,,,Y,,,*,,,,*9th Norfolk Representative District,http://www.sec.state.ma.us/ele/elespeif/9norfolkcal.htm,,,,
Massachusetts,2014,,9/16/14,11/4/14,,,N,,,,,,,,http://knowledgecenter.csg.org/kc/system/files/table_5.4_6.pdf,,,,
Massachusetts,2014,,3/4/14,4/1/14,,,Y,,,,*,,,*5th Middlesex Senate District,http://www.sec.state.ma.us/ele/elespeif/5middlesexcal.htm,,,,
Massachusetts,2014,,3/4/14,4/1/14,,,Y,,,*,,,,*13th Suffolk Representative District,http://www.sec.state.ma.us/ele/elespeif/13suffolkcal.htm,,,,
Massachusetts,2014,,3/4/14,4/1/14,,,Y,,,*,,,,*4th Hampden Representative District,http://www.sec.state.ma.us/ele/elespeif/4hampdencal.htm,,,,
Massachusetts,2014,,3/4/14,4/1/14,,,Y,,,*,,,,*16th Suffolk Representative District,http://www.sec.state.ma.us/ele/elespeif/16suffolkcal.htm,,,,
Massachusetts,2014,,3/4/14,4/1/14,,,Y,,,*,,,,*2nd Suffolk Representative District,http://www.sec.state.ma.us/ele/elespeif/2suffolkcal.htm,,,,
Massachusetts,2014,,4/1/14,4/29/14,,,Y,,,*,,,,*5th Suffolk Representative District,http://www.sec.state.ma.us/ele/elespeif/5suffolkcal.htm,,,,
Massachusetts,2015,,3/3/15,3/31/15,,,Y,,,*,,,,*11th Worchester Representative District,http://www.sec.state.ma.us/ele/elespeif/11worcestercal.htm,,,,
Massachusetts,2015,,3/3/15,3/31/15,,,Y,,,*,,,,*1st Suffolk Representative District,http://www.sec.state.ma.us/ele/elespeif/1suffolkcal2015.htm,,,,
Massachusetts,2016,,9/8/16,,,,,,,,,,,,,,,,
Massachusetts,2018,,9/4/18,,,,,,,,,,,,,,,,
Massachusetts,2020,,9/1/20,,,,,,,,,,,,,,,,
Massachusetts,2022,,9/6/22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Michigan,1998,,8/4/98,11/3/98,,,N,,,,,,,,http://miboecfr.nicusa.com/election/candlist/98pri/98pri_cl.htm,,,,
Michigan,2000,,8/8/00,11/7/00,,,N,,,,,,,,http://miboecfr.nicusa.com/election/results/00pri/00priall.html,,,,
Michigan,2000,,2/22/00,,,,Y,Y,,,,,,,http://miboecfr.nictusa.com/election/results/00ppr/01000000.html,,,,
Michigan,2002,,8/6/02,11/5/02,,,N,,,,,,,,http://miboecfr.nicusa.com/election/candlist/02pri/02pri_cl.htm,,,,
Michigan,2004,,8/3/04,11/2/04,,,N,,,,,,,,http://miboecfr.nicusa.com/election/candlist/04PRI/04PRI_CL.HTM,,,,
Michigan,2006,,8/8/06,11/7/06,,,N,,,,,,,,http://miboecfr.nictusa.com/election/results/06PRI/02000000.html,,,,
Michigan,2008,,8/5/08,11/4/08,,,N,,,,,,,,http://miboecfr.nictusa.com/election/results/08PRI/05000000.html,,,,
Michigan,2008,,1/15/08,,,,Y,Y,,,,,,,http://miboecfr.nictusa.com/election/results/08PPR/01000000.html,,,,
Michigan,2010,,8/3/10,11/2/10,,,N,,,,,,,,http://miboecfr.nictusa.com/election/results/10PRI/02000000.html,,,,
Michigan,2011,,,11/8/11,,,Y,,,29,,,,,,http://miboecfr.nictusa.com/election/results/11SP1/08029008.html,,,
Michigan,2012,,8/7/12,11/6/12,,,N,,,,,,,,http://miboecfr.nictusa.com/election/results/12PRI/05000000.html,,,,
Michigan,2012,,,9/5/12,,,Y,,,,,11,,,,http://miboecfr.nictusa.com/election/results/12SP1/,,,
Michigan,2013,,8/6/13,11/5/13,,,Y,,,49,,,,,http://miboecfr.nictusa.com/election/results/13SP2/,http://miboecfr.nictusa.com/election/results/13SG2/,,,
Michigan,2013,,3/12/13,5/7/13,,,Y,,,,27,,,,http://miboecfr.nictusa.com/election/results/13SP1/,http://miboecfr.nictusa.com/election/results/13SG1/,,,
Michigan,2014,,8/5/14,11/4/14,,,Y,,,,,,,,http://miboecfr.nictusa.com/election/results/14PRI/,,,,
Michigan,2015,,11/3/15,,,,Y,,,75,,,,,http://miboecfr.nictusa.com/election/results/15SP1/,,,,
Michigan,2015,,11/3/15,,,,Y,,,80,,,,,http://miboecfr.nictusa.com/election/results/15SP1/,,,,
Michigan,2015,,11/3/15,,,,Y,,,82,,,,,http://miboecfr.nictusa.com/election/results/15SP1/,,,,
Michigan,2016,,8/2/16,,,,,,,,,,,,,,,,
Michigan,2018,,8/7/18,,,,,,,,,,,,,,,,
Michigan,2020,,8/4/20,,,,,,,,,,,,,,,,
Michigan,2022,,8/2/22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minnesota,1998,,9/15/98,11/3/98,,,N,,,,,,,,http://www.cnn.com/ALLPOLITICS/stories/1998/09/16/primary.results/minnesota.html,,,,
Minnesota,2000,,9/12/00,11/7/00,,,N,,,,,,,,http://www.sos.state.mn.us/index.aspx?page=287,,,,
Minnesota,2002,,9/10/02,11/5/02,,,N,,,,,,,,http://www.sos.state.mn.us/index.aspx?page=285,,,,
Minnesota,2002,,2/15/02,3/4/02,,,Y,,,47A,,,,,http://www.sos.state.mn.us/index.aspx?page=285,,,,
Minnesota,2002,,1/15/02,1/29/02,,,Y,,,,7,,,,http://www.sos.state.mn.us/index.aspx?page=285,,,,
Minnesota,2002,,1/15/02,1/29/02,,,Y,,,,67,,,,http://www.sos.state.mn.us/index.aspx?page=285,,,,
Minnesota,2004,,9/14/02,11/2/04,,,N,,,,,,,,http://www.sos.state.mn.us/index.aspx?page=283,,,,
Minnesota,2004,,6/29/04,7/13/04,,,Y,,,,37,,,,http://www.sos.state.mn.us/index.aspx?page=283,,,,
Minnesota,2006,,9/12/06,11/7/06,,,N,,,,,,,,http://www.sos.state.mn.us/index.aspx?page=452,,,,
Minnesota,2008,,9/9/08,11/4/08,,,N,,,,,,,,http://www.sos.state.mn.us/index.aspx?page=885,,,,
Minnesota,2008,,2/5/08,,,,Y,Y,,,,,,,http://www.sos.state.mn.us/index.aspx?page=885,,,,
Minnesota,2008,,3/4/08,,,,Y,Y,,,,,,,http://www.sos.state.mn.us/index.aspx?page=885,,,,
Minnesota,2008,,,1/3/08,,,Y,,,,25,,,,http://www.sos.state.mn.us/index.aspx?page=885,,,,
Minnesota,2010,,8/10/10,11/2/10,,,N,,,,,,,,http://www.sos.state.mn.us/index.aspx?page=1570,,,,
Minnesota,2010,,,1/26/10,,,Y,,,,26,,,,http://www.sos.state.mn.us/index.aspx?page=1570,,,,
Minnesota,2012,,8/14/12,11/6/12,,,N,,,,,,,,http://www.sos.state.mn.us/index.aspx?page=1705,,,,
Minnesota,2012,,2/7/12,,,,Y,Y,,,,,,,http://www.sos.state.mn.us/index.aspx?page=1705,,,,
Minnesota,2012,,3/27/12,4/10/12,,,Y,,,,20,,,,http://www.sos.state.mn.us/index.aspx?page=1705,,,,
Minnesota,2012,,,1/10/12,,,Y,,,,59,,,,http://www.sos.state.mn.us/index.aspx?page=1705,,,,
Minnesota,2012,,,1/10/12,,,Y,,,61B,,,,,http://www.sos.state.mn.us/index.aspx?page=1705,,,,
Minnesota,2013,,1/29/13,2/12/13,,,Y,,,19A,,,,,http://www.sos.state.mn.us/index.aspx?page=1739,,,,
Minnesota,2013,,,2/12/13,,,Y,,,14A,,,,,http://www.sos.state.mn.us/index.aspx?page=1739,,,,
Minnesota,2014,,8/12/14,11/4/14,,,N,,,,,,,,http://www.sos.state.mn.us/index.aspx?page=1804,,,,
Minnesota,2015,,9/29/15,12/8/15,,,Y,,,3A,,,,,http://www.sos.state.mn.us/index.aspx?page=1874,,,,
Minnesota,2016,,8/9/16,,,,,,,,,,,,,,,,
Minnesota,2018,,8/14/16,,,,,,,,,,,,,,,,
Minnesota,2020,,8/11/20,,,,,,,,,,,,,,,,
Minnesota,2022,,8/9/22,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Mississippi,1998,,,,,,,,,,,,,,,,,,
Mississippi,1999,,,,,,,,,,,,,,,,,,
Mississippi,2000,,,,,,,,,,,,,,,,,,
Mississippi,2001,,,,,,,,,,,,,,,,,,
Mississippi,2002,,,,,,,,,,,,,,,,,,
Mississippi,2003,,8/5/03,12/2/03,,,N,,,,,,,,http://www.sos.state.ms.us/elections/2003PrimaryReCap/2003%20PDF/2003%20State%20Executive%20Committee%20Recap%20-%20Dem.pdf,http://www.sos.state.ms.us/elections/2003GeneralReCap/Certified/01Governor.pdf,,,
Mississippi,2004,,3/9/04,11/2/04,,,Y,,,,,2,,,http://www.sos.state.ms.us/elections/2004/Primary/State%20Democratic%20Primary.pdf,,,,
Mississippi,2004,,3/9/04,11/2/04,,,Y,,,,,4,,,http://www.sos.state.ms.us/elections/2004/Primary/State%20Democratic%20Primary.pdf,,,,
Mississippi,2004,,3/9/04,11/2/04,,,Y,,,,,,Y,,http://www.sos.state.ms.us/elections/2004/Primary/State%20Democratic%20Primary.pdf,,,,
Mississippi,2006,,6/6/06,11/7/06,,,Y,,,,,1,,,http://www.sos.state.ms.us/elections/2006/State%20Recap%20June%2006.pdf,,,,
Mississippi,2006,,6/6/06,11/7/06,,,Y,,,,,2,,,http://www.sos.state.ms.us/elections/2006/State%20Recap%20June%2006.pdf,,,,
Mississippi,2006,,6/6/06,11/7/06,,,Y,,,,,4,,,http://www.sos.state.ms.us/elections/2006/State%20Recap%20June%2006.pdf,,,,
Mississippi,2006,,6/6/06,11/7/06,,,Y,,,,,,Y,,http://www.sos.state.ms.us/elections/2006/State%20Recap%20June%2006.pdf,,,,
Mississippi,2007,,8/7/07,11/6/07,8/26/07,,N,,,,,,,,http://www.sos.state.ms.us/elections/2007/PrimaryCert/Statewide/2007StatewideDM.pdf,http://www.sos.state.ms.us/elections/2007/Statewide%20Results/Governor.pdf,http://www.sos.state.ms.us/elections/2007/Primary%20Runoff%20Cert/Statewide/2007%20Statewide%20Democratic.pdf,,
Mississippi,2008,,3/11/08,11/4/08,4/1/08,,Y,,,,,1,,,http://www.sos.state.ms.us/elections/2008/Primary/DC%20Statewide/2008%20Statewide%20Democratic%20Primary%20Results.pdf,http://www.sos.state.ms.us/elections/2008/General%20Election/GE/Bolivar.pdf,http://www.sos.state.ms.us/elections/2008/Primary%20Run%20Off%2008/Statewide%20Dem%2008%20run%20off/2008%20Statewide%20Democratic%20Primary%20Runoff%20Results.pdf,,
Mississippi,2008,,3/11/08,11/4/08,,,Y,,,,,2,,,http://www.sos.state.ms.us/elections/2008/Primary/DC%20Statewide/2008%20Statewide%20Democratic%20Primary%20Results.pdf,http://www.sos.state.ms.us/elections/2008/General%20Election/GE/Bolivar.pdf,,,
Mississippi,2008,,3/11/08,11/4/08,,,Y,,,,,3,,,http://www.sos.state.ms.us/elections/2008/Primary/DC%20Statewide/2008%20Statewide%20Democratic%20Primary%20Results.pdf,http://www.sos.state.ms.us/elections/2008/General%20Election/GE/Bolivar.pdf,,,
Mississippi,2008,,3/11/08,11/4/08,,,Y,,,,,4,,,http://www.sos.state.ms.us/elections/2008/Primary/DC%20Statewide/2008%20Statewide%20Democratic%20Primary%20Results.pdf,http://www.sos.state.ms.us/elections/2008/General%20Election/GE/Bolivar.pdf,,,
Mississippi,2008,,3/11/08,11/4/08,,,Y,,,,,,Y,,http://www.sos.state.ms.us/elections/2008/Primary/DC%20Statewide/2008%20Statewide%20Democratic%20Primary%20Results.pdf,http://www.sos.state.ms.us/elections/2008/General%20Election/GE/Bolivar.pdf,,,
Mississippi,2008,,3/11/08,,,,Y,Y,,,,,,,http://www.sos.state.ms.us/elections/2008/Primary/DC%20Statewide/2008%20Statewide%20Democratic%20Primary%20Results.pdf,,,,
Mississippi,2009,,,11/17/09,,,Y,,,117,,,,,http://sos.ms.gov/links/elections/home/tab4/results2009/special/HouseDistrict117.pdf,,,,
Mississippi,2009,,,6/30/09,,,Y,,,82,,,,,http://sos.ms.gov/links/elections/home/tab4/results2009/special/runoff/Lauderdale.pdf,,,,
Mississippi,2010,,6/1/10,11/12/10,,,Y,,,,,1,,,http://www.sos.ms.gov/links/elections/home/tab4/results2010/special/STATEWIDE%20CERTIFICATION.pdf,http://www.sos.ms.gov/links/elections/home/tab4/General%20Results%202010/BOLIVAR.pdf,,,
Mississippi,2010,,6/1/10,11/12/10,6/22/10,,Y,,,,,2,,,http://www.sos.ms.gov/links/elections/home/tab4/results2010/special/STATEWIDE%20CERTIFICATION.pdf,http://www.sos.ms.gov/links/elections/home/tab4/General%20Results%202010/BOLIVAR.pdf,http://www.sos.ms.gov/links/elections/home/tab4/results2010/special/STATE%20PARTY%20CERTIFICATION.pdf,,
Mississippi,2010,,6/1/10,11/12/10,,,Y,,,,,3,,,http://www.sos.ms.gov/links/elections/home/tab4/results2010/special/STATEWIDE%20DEMOCRATIC%20RESULTS.pdf,http://www.sos.ms.gov/links/elections/home/tab4/General%20Results%202010/BOLIVAR.pdf,,,
Mississippi,2010,,6/1/10,11/12/10,,,Y,,,,,4,,,http://www.sos.ms.gov/links/elections/home/tab4/results2010/special/STATEWIDE%20CERTIFICATION.pdf,http://www.sos.ms.gov/links/elections/home/tab4/General%20Results%202010/BOLIVAR.pdf,,,
Mississippi,2010,,,2/16/10,,3/9/10,Y,,,,36,,,,http://www.sos.ms.gov/links/elections/home/tab4/results2010/special/Special%20Certification.pdf,,,,
Mississippi,2011,,8/2/11,11/8/11,8/23/11,,N,,,,,,,,http://www.sos.ms.gov/Elections-Voting/Pages/Results-2011.aspx,,,,
Mississippi,2011,,,3/1/11,,,Y,,,,12,,,,http://www.sos.ms.gov/Elections-Voting/Pages/Results-2011.aspx,,,,
Mississippi,2011,,,1/11/11,,2/1/11,Y,,,116,,,,,http://www.sos.ms.gov/links/elections/home/tab4/Harrison.pdf,http://www.sos.ms.gov/Elections-Voting/Pages/Results-2011.aspx,,,
Mississippi,2012,,3/13/12,11/6/12,,,Y,,,,,2,,,http://www.sos.ms.gov/elections/electionresults/2012RepublicanPrimary/Bolivar.pdf,http://sos.ms.gov/elections/electionresults/2012General/runoffs/Bolivar.pdf,,,
Mississippi,2012,,3/13/12,11/6/12,,,Y,,,,,,Y,,http://www.sos.ms.gov/elections/electionresults/2012RepublicanPrimary/Bolivar.pdf,http://sos.ms.gov/elections/electionresults/2012General/runoffs/Bolivar.pdf,,,
Mississippi,2012,,,11/6/12,,,Y,,,,,1,,,,http://sos.ms.gov/elections/electionresults/2012General/runoffs/Bolivar.pdf,,,
Mississippi,2012,,,11/6/12,,,Y,,,,,3,,,,http://sos.ms.gov/elections/electionresults/2012General/runoffs/Bolivar.pdf,,,
Mississippi,2012,,,11/6/12,,,Y,,,,,4,,,,http://sos.ms.gov/elections/electionresults/2012General/runoffs/Bolivar.pdf,,,
Mississippi,2012,,,11/6/12,,11/27/12,Y,,,52,,,,,,http://sos.ms.gov/elections/electionresults/2012General/certified%20results/State%20House%20of%20Representatives%20-%20District%2052%20(Desoto%20County).pdf,http://sos.ms.gov/elections/electionresults/2012General/certified%20results/State%20House%20of%20Representatives%20-%20District%2052%20(Runoff%20Certification).pdf,,
Mississippi,2012,,,11/6/12,,11/27/12,Y,,,,19,,,,,http://sos.ms.gov/elections/electionresults/2012General/certified%20results/State%20Senate%20-%20District%2019.pdf,http://sos.ms.gov/elections/electionresults/2012General/certified%20results/State%20Senate%20-%20District%2019%20(Runoff%20Certification).pdf,,
Mississippi,2013,,,1/8/13,,,Y,,,59,,,,,http://www.sos.ms.gov/Elections-Voting/Pages/Results-2013.aspx,,,,
Mississippi,2013,,,1/15/13,,,Y,,,,16,,,,http://www.sos.ms.gov/Elections-Voting/Pages/Results-2013.aspx,,,,
Mississippi,2013,,,2/5/13,,2/26/13,Y,,,,28,,,,http://www.sos.ms.gov/Elections-Voting/Pages/Results-2013.aspx,,,,
Mississippi,2013,,,3/12/13,,4/2/13,Y,,,36,,,,,http://www.sos.ms.gov/Elections-Voting/Pages/Results-2013.aspx,,,,
Mississippi,2013,,,3/26/13,,4/16/13,Y,,,11,,,,,http://www.sos.ms.gov/Elections-Voting/Pages/Results-2013.aspx,,,,
